ParserWithPrecolation_11-20
=================================================================================================================================================
 ID 	 length 	 state 	 recall 	 prec 	 matched_brackets 	 gold_brackets 	 test_brackets 	 cross_brackets 	 words 	 correct_tags 	 tag_accracy 	
117			20			0			0.80			0.89			16			20			18			2			20			20			1.00			
118			14			0			1.00			1.00			15			15			15			0			14			14			1.00			
119			14			0			0.93			1.00			14			15			14			0			14			14			1.00			
120			20			0			0.96			1.00			22			23			22			0			20			20			1.00			
121			13			0			0.75			0.75			12			16			16			2			13			11			0.85			
122			12			0			0.94			0.94			15			16			16			1			12			12			1.00			
123			13			0			0.87			0.87			13			15			15			0			13			11			0.85			
124			14			0			0.80			0.80			12			15			15			2			14			14			1.00			
125			14			0			0.95			0.95			18			19			19			0			14			14			1.00			
126			13			0			0.93			1.00			13			14			13			0			13			13			1.00			
127			19			0			0.63			0.67			12			19			18			6			19			19			1.00			
128			13			0			1.00			1.00			15			15			15			0			13			13			1.00			
129			17			0			0.94			0.94			15			16			16			1			17			17			1.00			
130			17			0			1.00			1.00			17			17			17			0			17			17			1.00			
131			17			0			0.87			0.81			13			15			16			2			17			17			1.00			
132			13			0			1.00			1.00			13			13			13			0			13			13			1.00			
133			16			0			0.89			0.89			17			19			19			2			16			16			1.00			
134			16			0			1.00			1.00			15			15			15			0			16			16			1.00			
135			14			0			1.00			0.94			15			15			16			0			14			14			1.00			
136			11			0			1.00			1.00			12			12			12			0			11			11			1.00			
137			15			0			0.50			0.59			10			20			17			5			15			14			0.93			
138			16			0			0.62			0.67			10			16			15			4			16			16			1.00			
139			17			0			0.71			0.59			10			14			17			3			17			16			0.94			
140			13			0			1.00			1.00			15			15			15			0			13			13			1.00			
141			17			0			1.00			1.00			17			17			17			0			17			17			1.00			
142			15			0			0.94			0.94			15			16			16			1			15			15			1.00			
143			17			0			0.94			0.94			17			18			18			0			17			17			1.00			
144			19			0			0.84			0.89			16			19			18			1			19			19			1.00			
145			12			0			0.77			0.91			10			13			11			1			12			12			1.00			
146			17			0			0.65			0.71			15			23			21			3			17			15			0.88			
147			15			0			0.75			0.80			12			16			15			2			15			14			0.93			
148			13			0			1.00			1.00			15			15			15			0			13			13			1.00			
149			16			0			0.88			0.82			14			16			17			1			16			16			1.00			
150			15			0			0.80			0.75			12			15			16			1			15			15			1.00			
151			12			0			1.00			1.00			11			11			11			0			12			12			1.00			

Number of sentence:	152.00
Number of Error sentence:	0.00
Number of Skip  sentence:	0.00
Number of Valid sentence:	152.00
Bracketing Recall:	89.22
Bracketing Precision:	90.24
Bracketing FMeasure:	89.73
Complete match:	29.61
Average crossing:	0.99
No crossing:	50.66
Tagging accuracy:	98.66
